Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"Hilton Sharm Dreams Resort","+20 69 3603040","Naama Bay South Sinai, Sharm El Sheikh Egypt","+20 69 3603040",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidSSHDRHI?http://www3.hilton.com/en/hotels/int/SSHDRHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,SSHDRHISAL@hilton.com,$$,5.0,"$74 - $279",,,"Bar / Lounge,Beach,Business Center with Internet Access,Casino and Gambling,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Park Inn by Radisson Sharm El Sheikh Resort","+20 69 3710313","P.O. Box 180, Nabq Bay, Sharm El Sheikh Egypt","+20 69 3710313",http://ad.doubleclick.net/clk;276986457;104391796;d,N/A,$$,4.0,"$68 - $161",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
"Tirana Aqua Park Resort","+20 69 3710077","Nabq Bay Nabq, Nabq Bay, Sharm El Sheikh Egypt","+20 69 3710077",http://www.tiranaegypt.com,gsc@tiranaaquaparkegypt.com,$$,4.0,"$62 - $236",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Airport Transportation"
"Hotel Novotel Sharm El-Sheikh","+20 69 3600172","32 Naama Bay, Sharm El Sheikh Egypt","+20 69 3600172",http://logp3.xiti.com/gopc.url?xts=201912&xtor=adc-5021-[Tripadvisor]-[EG]-[0]-[0]-[0]&url=http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=1715&merchantid=PAR-EG&sourceid=Trip-1715-BusList,H1715@accor.com,$$,5.0,"$78 - $169",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Hilton Nuweiba Coral Resort","+20 69 3520320","South Sinai, Nuweiba 46625 Egypt","+20 69 3520320",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidNUWHITW?http://www3.hilton.com/en/hotels/int/NUWHITW/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,N/A,$,4.0,"$31 - $111",,,"Bar / Lounge,Beach,Business Center with Internet Access,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Crowne Plaza Sahara Oasis Port Ghalib Resort",877-859-5095,"Port Ghalib PO Box 23, Marsa Alam Egypt",877-859-5095,http://www.crowneplaza.com/redirect?path=hd&brandCode=cp&hotelCode=ptgso&regionCode=1&localeCode=en&cm_mmc=mdpr-_-TripAdvisorUS-_-BLwebsite-_-CP_PTGSO&_PMID=99618083,N/A,$$,5.0,"$62 - $163",,,"Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Wheelchair access"
"Hilton Hurghada Resort","+20 65 3465036","Safaga Road Touristic Pedestrian, Hurghada Egypt","+20 65 3465036",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidHRGHRHI?http://www3.hilton.com/en/hotels/int/HRGHRHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,reservation.hurghadaresort@hilton.com,$$,5.0,"$58 - $157",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Tropitel Naama Bay","+20 69 3600570","PO Box 61 Sharm El Sheikh, Sharm El Sheikh Egypt","+20 69 3600570",http://www.tropitelhotels.com,naamabay@tropitelhotels.com,$$,5.0,"$58 - $945",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Regency Plaza Aqua Park & Spa Resort","+20 69 3710291","Sharm El Sheikh Egypt","+20 69 3710291",http://www.regencyplazasharm.com/,info@regencyplazasharm.com,$$,3.5,"$67 - $178",,,"Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
"Sindbad Aqua Hotel & Spa","002 065 344 9601","Village Road, Hurghada Egypt","002 065 344 9601",http://www.sindbadclub.com,info@sindbad-hotels.com,$$,4.0,"$77 - $170",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Hilton Sharm Waterfalls Resort","+20 69 3663232","Ras Um El-Sid Cliff, Sharm El Sheikh Egypt","+20 69 3663232",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidSSHWFHI?http://www3.hilton.com/en/hotels/int/SSHWFHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,waterfalls@hilton.com,$$,5.0,"$71 - $172",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Hilton Hurghada Plaza","20 65 354 9745","Gabal El Hareem Main Street, Hurghada Egypt","20 65 354 9745",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidHRGHITW?http://www3.hilton.com/en/hotels/int/HRGHITW/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,HRGHITWSAL@hilton.com,$$,5.0,"$81 - $309",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"Hilton Taba Resort & Nelson Village","+20 69 3530140","Taba Beach, Taba 46621 Egypt","+20 69 3530140",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidTBAHITW?http://www3.hilton.com/en/hotels/int/TBAHITW/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,martin.rogers@hilton.com,$$,5.0,"$90 - $154",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Coral Garden Resort and Dive Centre","+20 102 345 1516","22 Km South Safaga, Safaga Egypt","+20 102 345 1516",http://www.orca-diveclub-coralgarden.com/,info@orca-diveclubs.com,$,2.5,"$44 - $78",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Wheelchair access"
"Belmond Grand Hotel Timeo","800 237 1236","Via Teatro Greco 59, 98039 Taormina, Sicily Italy","800 237 1236",http://www.grandhoteltimeo.com/web/oght/grand_hotel_timeo.jsp?c=websites&p=tripadvisor_business&cr=ght_us,N/A,$$$$,5.0,"$480 - $1,864",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"Belmond Villa Sant'Andrea","800 237 1236","Via Nazionale 137, 98039 Mazzaro, Taormina, Sicily Italy","800 237 1236",http://www.hotelvillasantandrea.com/web/ovsa/villa_sant_andrea_hotel.jsp?c=websites&p=tripadvisor_business&cr=vsa_us,N/A,$$$$,5.0,"$405 - $2,085",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access"
"Hotel Punta Scario","+39 090 984 4139","Via Scalo 8, 98050 Malfa, Sicily Italy","+39 090 984 4139",http://www.hotelpuntascario.it,info@hotelpuntascario.it,$,2.0,"$89 - $142",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Wheelchair access"
"Hotel Costazzurra","+39 0922 411222","Via delle Viole, 2, 92100 San Leone, Agrigento, Sicily Italy","+39 0922 411222",http://www.hotelcostazzurra.it,reception@hotelcostazzurra.it,$,3.0,"$59 - $126",,,"Bar / Lounge,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool"
"Hotel Posta","+39 091 587338","Via Antonio Gagini, 77, 90133 Palermo, Sicily Italy","+39 091 587338",http://www.hotelpostapalermo.it,info@hotelpostapalermo.it,$$,3.0,"$86 - $305",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Shuttle Bus service,Suites"
"La Rosa dei Venti","+39 0922 973559","Via Terranova, 64, Sicily Italy","+39 0922 973559",http://www.larosadeiventiclub.it,info@larosadeiventiclub.it,,0.0,$0,N/A,N/A,"Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool,Airport Transportation"
"Geco Resort","+39 0923 921884","Contrada Camaro, 13, 91023 Sicily Italy","+39 0923 921884",http://www.gecoresort.it/,info@gecoresort.it,,0.0,$0,N/A,N/A,"Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Suites,Swimming Pool"
"MeliaResort Dimore Storiche","+39 335 125 0100","Via Bagno N 2, 91026 Mazara del Vallo, Sicily Italy","+39 335 125 0100",http://www.meliaresort.it,residencemeliadimore@gmail.com,$$,0.0,"$101 - $171",,,"Bar / Lounge,Kitchenette,Room Service,Shuttle Bus service,Suites"
"Hilton Giardini Naxos","+39 0942 51931","Viale Jannuzzo 47, 98035 Giardini Naxos, Sicily Italy","+39 0942 51931",http://ad.doubleclick.net/ddm/clk/283729122;110561617;z;u=hotelidCTAGNHI?http://www3.hilton.com/en/hotels/int/CTAGNHI/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,info.naxos@hilton.com,$$,4.0,"$118 - $282",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Manganelli Palace Hotel","+39 095 715 1842","Via Recalcaccia 2 (ang. P.zza Manganelli), 95131 Catania, Sicily Italy","+39 095 715 1842",http://www.manganellipalace.it/,info@manganellipalace.it,$$,3.0,"$90 - $347",,,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Suites,Wheelchair access"
"NH Bellini","+34 913 98 46 38","Piazza Trento, 13 City Center, 95129 Catania, Sicily Italy","+34 913 98 46 38",http://www.nhtrack.com/scripts/click.php?a_aid=tripadvisor&a_bid=7d44f13b&data2=735&desturl=http%3A%2F%2Fwww.nh-hotels.com%2Fnh%2Fen%2Fhotels%2Fitaly%2Fcatania%2Fnh-bellini.html%3Fnhagentid%3D10755%26nhsubagentid%3D107555220035,N/A,$$,4.0,"$103 - $199",,,"Beverage Selection,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Wheelchair access"
"Hotel La Rosa dei Venti","+39 0931 844343","c/da Corridore Campana snc, 96010 Portopalo di Capo Passero, Sicily Italy","+39 0931 844343",http://www.hotellarosadeiventi.it,info@hotellarosadeiventi.it,$$,3.0,"$90 - $149",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Room Service,Wheelchair access,Airport Transportation"
"BEST WESTERN Hotel Mediterraneo","0039 095 325330","Via Dottor Consoli 27, 95124 Catania, Sicily Italy","0039 095 325330",http://www.hotelmediterraneoct.com/en/home-page.aspx?sob=A135&iata=00170580&utm_source=TripadvisorIT&utm_medium=Business-Listing&utm_campaign=Business-Listing,info@hotelmediterraneoct.com,$$,3.0,"$81 - $251",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Room Service,Wheelchair access"
"Green Manors Country Resort","+39 090 974 6515","Via Porticato 70, 98053 Castroreale, Sicily Italy","+39 090 974 6515",http://www.greenmanors.it,info@greenmanors.it,$$,0.0,"$97 - $155",,,"Beverage Selection,Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Suites,Swimming Pool,Wheelchair access"
"Albergo Perseo","+39 0931 842701","Via Carducci 11, 96010 Portopalo di Capo Passero, Sicily Italy","+39 0931 842701",http://www.scala-sicilia.com,scala@scala-sicilia.com,$,2.0,"$68 - $92",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Suites,Wheelchair access,Airport Transportation"
"El Homs Palace","+39 0932 967140","Via Generale Girlando, 49, 97013 Comiso, Sicily Italy","+39 0932 967140",http://www.elhomspalace.it/,info@elhomspalace.it,$$,4.0,"$111 - $155",,,"Beverage Selection,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Suites,Wheelchair access,Airport Transportation"
"Albergo Cavour","+39 091 616 2759","Via Alessandro Manzoni 11, 90133 Palermo, Sicily Italy","+39 091 616 2759",http://www.albergocavour.com,albergocavour@hotmail.it,$,1.0,"$51 - $74",,,"Free High Speed Internet ( Wi-Fi ),Room Service"
"Antichi Ricordi Bed & Breakfast","+39 0934 541197","via Villaglori n.45 Caltanissetta, Caltanissetta, Sicily Italy","+39 0934 541197",http://www.antichiricordi.com,info@antichiricordi.com,$,0.0,"$80 - $110",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Room Service,Shuttle Bus service,Suites"
"Hotel Hycesia","+39 377 696 2502","Via San Pietro, Sicily Italy","+39 377 696 2502",http://www.hycesia.it,info@hycesia.it,$$,0.0,"$115 - $194",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Airport Transportation"
"Hotel Bel 3","091 223560","Via Ruffo di Calabria 20, 90137 Palermo, Sicily Italy","091 223560",http://www.bel3.com/,info@bel3.com,$,3.0,"$63 - $86",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"BEST WESTERN Hotel Siracusa",800-568-8520,"Contrada Spalla, 96010 Melilli, Sicily Italy",800-568-8520,http://book.bestwestern.it/EN/hotel_in_Syracuse_98300.aspx?sob=A135&iata=00170580&utm_source=TripadvisorIT&utm_medium=Business-Listing&utm_campaign=Business-Listing,N/A,$,3.0,"$76 - $97",,,"Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Wheelchair access"
"Hotel il Faro della Guitgia Tommasino","+39 0922 970962","Via lido azzurro, 13 0922.970962, 92010 Sicily Italy","+39 0922 970962",http://www.ilfarodellaguitgia.it/tariffe.html,info@ilfarodellaguitgia.it,$$,3.0,"$97 - $183",,,"Bar / Lounge,Beach,Beverage Selection,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Shuttle Bus service,Suites,Wheelchair access,Airport Transportation"
"Hotel Tourist","+39 0921 421750","Lungomare G. Giardina, 90015 Cefalu, Sicily Italy","+39 0921 421750",http://www.touristhotel.it/THC/IT/default.aspx,info@touristhotel.it,$$,3.0,"$96 - $271",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Swimming Pool"
"Des Etrangers Hotel & Spa",390931319100,"Passeggio Adorno, 10/12 Passeggio Adorno 10/12, 96100 Syracuse, Sicily Italy",390931319100,http://www.desetrangers.com/,fo.desetrangers@amthotels.it,$$$,5.0,"$130 - $280",,,"Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Excelsior Grand Hotel",390957476111,"Piazza Giovanni Verga 39, 95129 Catania, Sicily Italy",390957476111,http://www.excelsiorcatania.com/,resexcelsiorcatania@amthotels.it,$$,4.0,"$115 - $253",,,"Bar / Lounge,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Wheelchair access,Airport Transportation"
"Hotel Za Maria","+39 0921 331203","Via Nazionale 113, 98070 Canneto di Caronia, Sicily Italy","+39 0921 331203",http://www.zamaria.it/,info@zamaria.it,$$,3.0,"$90 - $157",,,"Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Shuttle Bus service,Swimming Pool,Wheelchair access,Airport Transportation"
"BEST WESTERN Dioscuri Bay Palace Hotel",800-568-8520,"Lungomare Falcone e Borsellino, 1, 92100 San Leone, Agrigento, Sicily Italy",800-568-8520,http://book.bestwestern.it/EN/hotel_in_Agrigento_98328.aspx?sob=A135&iata=00170580&utm_source=TripadvisorIT&utm_medium=Business-Listing&utm_campaign=Business-Listing,N/A,$$,4.0,"$100 - $287",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Costa Residence Vacanze","+39 090 988 0740 / +39 366 411 98 72","Via San Leonardo, 7, 98055 Sicily Italy","+39 090 988 0740 / +39 366 411 98 72",http://www.costaresidence.it,info@costaresidence.it,$,0.0,"$74 - $106",,,"Free Parking,Kitchenette"
"Hotel La Giara",0921421562,"Via Veterani, 40, 90015 Cefalu, Sicily Italy",0921421562,http://www.hotel-lagiara.it/,hotel-lagiara@libero.it,$$,3.0,"$83 - $153",,,"Beach,Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Wheelchair access"
"Lumaro Resort","+39 090 929 5540","Via Luigi Fulci 141, 98057 Milazzo, Sicily Italy","+39 090 929 5540",http://www.lumaromilazzo.com,info@lumaromilazzo.com,,0.0,$0,N/A,N/A,"Free High Speed Internet ( Wi-Fi ),Pets Allowed ( Dog / Pet Friendly ),Room Service,Shuttle Bus service"
"Residence Villalba","0922 970664","Via Grecale, 51, 92010, 92010  Sicily Italy","0922 970664",http://www.lampedusa-villalba.it,info@lampedusa-villalba.it,,0.0,$0,N/A,N/A,"Free Parking,Swimming Pool,Airport Transportation"
"Hotel & Ristorante Nautic","+39 0922 971531","via delle Grotte, 92010 Sicily Italy","+39 0922 971531",http://www.lampedusanautichotel.it,info@nautichotel.it,$$$,0.0,"$115 - $334",N/A,N/A,"Bar / Lounge,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Shuttle Bus service,Wheelchair access"
