Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"Anantasila by the Sea, Hua Hin","+66 32 527 638","33/17 Soi Mooban Huadon Petchkasem Road, Nongkae, Hua Hin 77110 Thailand","+66 32 527 638",http://www.anantasila.com,info@anantasila.com,$$,4.0,"$119 - $180",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Dolphin Bay Resort",,"227 Moo 4, Phu Noi, Sam Roi Yot 77120 Thailand",N/A,N/A,N/A,$,3.5,"$49 - $69",,,"Bar / Lounge,Beach,Beverage Selection,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Shuttle Bus service,Spa,Suites,Swimming Pool"
"Hansar Pranburi Resort",,"223-224 Moo 5, Sam Roi Yot 77120 Thailand",N/A,N/A,N/A,$$,3.5,"$189 - $202",,,"Bar / Lounge,Beach,Beverage Selection,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool,Airport Transportation"
"Wora Bura Resort & Spa",,"83/199 Soi Moo Baan Nonggare T. Nonggare, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,5.0,"$96 - $315",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Spa,Swimming Pool"
"V Villas Hua Hin","+66 32 616 039","63-39 Petchkasem Road, Hua Hin 77110 Thailand","+66 32 616 039",http://logp3.xiti.com/gopc.url?xts=201912&xtor=adc-5107-[Tripadvisor]-[TH]-[0]-[0]-[0]&url=http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=7050&merchantid=PAR-TH&sourceid=Trip-7050-BusList,reservation@vvillashuahin.com,$$$$,5.0,"$523 - $687",,,"Bar / Lounge,Beach,Beverage Selection,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Baan Bayan","+66 32 533 540","119 Petchkasem Road, Hua Hin 77110 Thailand","+66 32 533 540",http://www.beachfronthotelhuahin.com/,sales@baanbayan.com,$$,4.0,"$83 - $224",,,"Bar / Lounge,Beach,Free Parking,Restaurant,Room Service,Suites,Swimming Pool,Airport Transportation"
"G Hua Hin Resort & Mall",,"250/201, Soi 94 Phetchkasem Rd, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,4.0,"$79 - $200",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Swimming Pool"
"Yaiya Hua Hin","+66 32 406 111","1390/19 Petchkasem Road, Hua Hin 76120 Thailand","+66 32 406 111",http://www.yaiyaresort.com,contact@yaiyaresort.com,$$,4.0,"$80 - $433",,,"Bar / Lounge,Beach,Business Center with Internet Access,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Happy Mind Resort",,"246 Moo 5, Ban Hua Tan Thaew Sam Roi Yod, Sam Roi Yot 77180 Thailand",N/A,N/A,N/A,$,0.0,"$41 - $71",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"Away Beach Village Resort",,"602 Moo 4, Sam Roi Yot 77120 Thailand",N/A,N/A,N/A,$,3.5,"$42 - $159",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Swimming Pool"
"X2 Kui Buri",,"52 Moo 13 Ao Noi, Prachuap Khiri Khan 77210 Thailand",N/A,N/A,N/A,$$,4.5,"$124 - $416",,,"Bar / Lounge,Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Sirarun Resort",,"85 Moo 9 Angthong, Thap Sakae 77130 Thailand",N/A,N/A,N/A,$$,0.0,"$104 - $151",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Prinz Garden Villa",,"8/30 Soi Hua Hin 98 Tombon Nongkae, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.0,"$48 - $77",,,"Bar / Lounge,Beach,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Hilton Hua Hin Resort & Spa","+66 32 538 999","33 Naresdamri Road, Hua Hin 77110 Thailand","+66 32 538 999",http://ad.doubleclick.net/ddm/clk/282247342;109040260;r?http://hilton.co.th/hua-hin-hotels/hilton-hua-hin-resort-and-spa/index.html?WT.mc_id=zMWWAAA0EA1WW2DMH3Meta4DGGeneric7GW842004&utm_source=intlmeta&utm_medium=intlmeta&utm_campaign=intlmeta,N/A,$$$,4.5,"$116 - $435",,,"Bar / Lounge,Beach,Beverage Selection,Fitness Center with Gym / Workout Room,Free Breakfast,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"The Barai Suites and Spa at Hyatt Regency Hua Hin",,"93 Khao Takiap Road, Hua Hin Thailand",N/A,N/A,N/A,$$$$,0.0,"$574 - $826",,,
"Marrakesh Hua Hin Resort & Spa",,"63/411 Petchkasem Rd Moo Baan Nong Kae, T. B. Nong Kae, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$$,4.5,"$149 - $330",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Paradise Home Resort",,"229 Moo 5 Hua Tan Taew, Sam Roi Yot 77180 Thailand",N/A,N/A,N/A,$,0.0,"$47 - $62",,,"Free Parking,Kitchenette,Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Airport Transportation"
"Asara Villa & Suite",,"53 Hua Hin Soi 5, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,5.0,"$150 - $310",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Airport Transportation"
"Vana Varin Resort",,"183 Moo 14, Thap-tai, Huahin Prachuap Khiri Khan, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.5,"$53 - $122",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool"
"Prachuap Beach Hotel",,"123 Susek Road, Prachuap Khiri Khan Thailand",N/A,N/A,N/A,$,0.0,"$23 - $25",,,
"Royal Pavilion Hua Hin",,"40/88 Phetkasem Rd, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.0,"$30 - $243",,,"Free Parking,Kitchenette,Shuttle Bus service,Swimming Pool"
"Chalelarn Hotel Hua Hin",,"53/1 Nahb Kaehat Road, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.5,"$55 - $98",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool"
"D Varee Diva Kiang Haad Beach",,"131/105 Petchkasem Road, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,4.0,"$44 - $128",,,"Beverage Selection,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Suites,Swimming Pool"
"Baan Duangkaew Resort",,"83/158, Soi Moobaannongkae, Hua-Hin-Khao-Takiap Rd., Hua Hin Thailand",N/A,N/A,N/A,$$,3.0,"$62 - $141",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Swimming Pool"
"Thipurai City Hotel",,"8 / 5 - 7 Soi Kanjanomai, Poolsuk Rd, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.0,"$32 - $66",,,"Bar / Lounge,Restaurant,Room Service,Swimming Pool"
"Dune Hua Hin",,"5/5 Naebkhehars, Hua Hin 771100 Thailand",N/A,N/A,N/A,$$,4.0,"$92 - $244",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Swimming Pool"
"The Green Beach Resort",,"232 Moo 5, Sam Roi Yot 77120 Thailand",N/A,N/A,N/A,$,3.5,"$43 - $62",,,"Beach,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Suites,Swimming Pool,Wheelchair access"
"Leng Hotel & Guesthouse",,"Phetkaseam Rd 113 14, Hua Hin Thailand",N/A,N/A,N/A,$,0.0,"$26 - $43",,,"Bar / Lounge,Beach,Restaurant,Swimming Pool"
"Baan Talay Dao Resort",,"2/10 Soi Takiab Village, Phetchkasem Road Nong-kae, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,3.0,"$83 - $149",,,"Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Wheelchair access"
"S'Mor Spa Village",,"122/64 Takiab Road, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,3.0,"$51 - $137",,,"Bar / Lounge,Free Parking,Children Activities ( Kid / Family Friendly ),Room Service,Spa,Swimming Pool,Airport Transportation"
"Haven Resort",,"1449 Chala Samut Rd., Hua Hin 76120 Thailand",N/A,N/A,N/A,$$,4.5,"$100 - $240",,,"Bar / Lounge,Beach,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Spa,Suites,Swimming Pool"
"Supatra Resort Hua Hin",,"143/18 Takiab Road, Nong-gae, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,3.5,"$97 - $207",,,"Bar / Lounge,Free Parking,Room Service,Spa,Swimming Pool,Airport Transportation"
"SeaRidge Resort",,"Soi 134, 109 / 202 Soi Moo Baan Khao Tao, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,4.0,"$127 - $802",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool"
"Black Lotus Resort & Spa",,"Soi 112 Tap Tai, Hua Hin 77110 Thailand",N/A,N/A,N/A,$$,4.0,"$70 - $282",,,"Bar / Lounge,Beverage Selection,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Kitchenette,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Airport Transportation"
"Baan Klang Hua Hin Condo & Resort",,"30/54 Petchkasem Rd, T.HuaHin, A.HuaHin, Prachubkirikhan, Hua Hin 77110 Thailand",N/A,N/A,N/A,,3.0,$0,,,"Beach,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Swimming Pool"
"Hadthong Hotel",,"21 Suseuk Rd, Prachuap Khiri Khan 77000 Thailand",N/A,N/A,N/A,$,0.0,"$33 - $35",,,"Bar / Lounge,Free Parking,Restaurant,Room Service,Swimming Pool"
"Hin Nam Sai Suay",,"41/48 Phetchkasem Rd., Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.5,"$40 - $58",,,
"Kosor Resort & Spa Hua Hin",,"132/82 Borfai HuaHin, Hua Hin N/A Thailand",N/A,N/A,N/A,$,0.0,"$55 - $103",,,
"Pranburi Cabana Resort",,"7 Moo1, Sam Roi Yot 77120 Thailand",N/A,N/A,N/A,$,3.0,"$35 - $102",,,
"Airforce Residence",,"Airforce Resident Borfai, Hua Hin 77110 Thailand",N/A,N/A,N/A,,0.0,$0,,,"Beach,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Swimming Pool"
"Banpulakorn Resort",,"99/9 Moo.8 Samroiyot, Prachuap Khiri Khan 77120 Thailand",N/A,N/A,N/A,$,0.0,"$1 - $11",,,"Beach,Restaurant,Swimming Pool"
"Kannika Resort",,"139 Moo5, Tambon Phunoi,, Prachuap Khiri Khan 77120 Thailand",N/A,N/A,N/A,,0.0,$0,,,"Beach,Room Service"
"Milano Hua Hin Hotel",,"35/53 Hua Hin 114 Street, Nong Kae, Prachuap Khiri Khan, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,3.0,"$34 - $62",,,
"Naab K Heart",,"10 Naab K Heart Rd, Hua Hin 77110 Thailand",N/A,N/A,N/A,$,0.0,"$35 - $37",,,Restaurant
"Kuiburi Hotel & Resort",,"18/3 Moo 5 Bonok, Prachuap Khiri Khan 77210 Thailand",N/A,N/A,N/A,$,3.0,"$44 - $56",,,"Bar / Lounge,Beach,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Suites,Swimming Pool"
"Haadsaikaew Bankrut Resort",,"199 Moo 9, Tambon Thongchai, Ampur Bang Saphan, Prachuap Khiri Khan 77190 Thailand",N/A,N/A,N/A,$,0.0,"$36 - $46",,,"Beach,Room Service,Shuttle Bus service"
"Golden Beach Hotel",,"113-115 Suanson Road, Prachuap Khiri Khan 77000 Thailand",N/A,N/A,N/A,$,0.0,"$34 - $35",,,"Free Parking,Restaurant"
"Sr Hotel",,"895-896 Srinakarintra Road, Samut Prakan 10270 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"BEST WESTERN PREMIER Amaranth Suvarnabhumi Airport",,"68 Moo 2; Kingkaew Road, Rachatheva Bangplee, Samut Prakan, Racha Thewa 10540 Thailand",N/A,N/A,N/A,$,4.0,"$66 - $98",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Vismaya Suvarnabhumi Resort",,"98 Moo 15 Soi King Kaew 43, King Kaew Rd Bangpli, Racha Thewa 10540 Thailand",N/A,N/A,N/A,$,3.5,"$26 - $68",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Plai Garden Boutique Guesthouse",,"88, Soi King Keaw 43, King Keaw Rd. Bangplee, Racha Thewa 10540 Thailand",N/A,N/A,N/A,$,3.0,"$16 - $28",,,"Free Parking,Restaurant,Room Service,Shuttle Bus service,Airport Transportation"
"Miracle Suvarnabhumi Airport Hotel",,"68/101 King Kaew Road, Racha Thewa 10540 Thailand",N/A,N/A,N/A,$,3.5,"$30 - $69",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access"
"Grand Inn Come Hotel",,"99 Moo 6 Kingkaew Road Samutprakarn, (Suvarnabhumi Airport), Racha Thewa 10540 Thailand",N/A,N/A,N/A,$,3.5,"$36 - $65",,,"Bar / Lounge,Business Center with Internet Access,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Spa,Wheelchair access"
"Chor Cher - The Green Residence",,"Bang Na - Trad Highway, KM. 26, King Amphoe Bang Bo, Samut Prakan, Bang Bo 10560 Thailand",N/A,N/A,N/A,$,3.0,"$43 - $46",,,"Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Airport Transportation"
"Lee's Mark Residence",,"438/9-10 Moo 5 Srinakarin road Sumrong Nua, Amphor Muang, Samut Prakan 10270 Thailand",N/A,N/A,N/A,$,0.0,"$23 - $25",,,"Bar / Lounge,Free Parking,Restaurant,Room Service,Spa"
"Le Meridien Suvarnabhumi, Bangkok Golf Resort and Spa",,"789 Moo 14, Bangna-Trad Road, Km 10.5 Bangpleeyai, Bangplee, Samut Prakan 10540 Thailand",N/A,N/A,N/A,$$,4.5,"$128 - $169",,,"Fitness Center with Gym / Workout Room,Swimming Pool"
"Panja Resort",,"297/4 moo 1 Bangbo,, Samut Prakan Thailand",N/A,N/A,N/A,$,0.0,"$29 - $31",,,"Restaurant,Room Service,Swimming Pool"
"Rim Nahm Hotel",,"78/61 M.14, Suk Sawat 70, Tambon Bang Kru, Chang Wat, Samut Prakan 10130 Thailand",N/A,N/A,N/A,$,0.0,"$29 - $31",,,
"Baan Talay See Cream Resort",,"3/20 Moo 4 Don Hoi Lord Road Bangjakreng, Samut Songkhram 75000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Tipviman Resort",,"5/2 Moo 6, Amphawa 75000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Amphawa Na Non Hotel & Spa",,"96 Prachaseth Road, Amphawa 75110 Thailand",N/A,N/A,N/A,$,0.0,"$76 - $170",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Suites,Airport Transportation"
"Baan Amphawa Resort & Spa",,"22 Bangkapom, Kaewfah Rd., Amphawa 75110 Thailand",N/A,N/A,N/A,$$,3.0,"$81 - $195",,,"Fitness Center with Gym / Workout Room,Restaurant,Swimming Pool"
"Lumphawa Amphawa Hotel",,"99 Moo 4, Tambon Banprok, Aumphur Muang, Amphawa 75000 Thailand",N/A,N/A,N/A,$$,0.0,"$119 - $121",,,"Bar / Lounge,Restaurant,Room Service,Wheelchair access"
"Baan Siriporn Resort",,"950 Ratyatraksa Rd. Mae Klong, Samut Songkhram 75000 Thailand",N/A,N/A,N/A,$,0.0,"$48 - $53",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Shuttle Bus service,Suites,Wheelchair access,Airport Transportation"
"Ruenthai Bangkung Resort",,"15/1 Moo 2, T. Bangkung Samut Songkhram Province Bangkhonthi, Amphawa Thailand",N/A,N/A,N/A,$,0.0,"$45 - $47",,,"Free Parking,Restaurant"
"Baantip Suantong",,"54 Moo 2 T. Bangprom Bang Khon Thi, Samut Songkhram 75120 Thailand",N/A,N/A,N/A,$,0.0,"$50 - $54",,,
"Richmond - the Stylish Convention Hotel",,"69/783-787 Rattanathibeth Rd, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,4.0,"$56 - $69",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Spa,Swimming Pool"
"Ban Ing Nam Health Resort & Spa",,"14 Moo 3 Klong Phra Udom Pakkred, Nonthaburi 11120 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Fitness Center with Gym / Workout Room,Restaurant,Room Service,Spa"
"Golden Dragon Hotel",,"20/21 Ngamwongwan Road, Nonthaburi 11000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Restaurant,Swimming Pool"
"One Sweet Hotel",,"11/242 Moo 5, Chaengwattana Road, Tambon Parkkred, Amphur Parkkred, City Center, Nonthaburi 11120 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"TD Place & Mansion",,"88 M 6 Wat cha law, Nonthaburi 11130 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Business Center with Internet Access,Restaurant,Room Service,Spa,Swimming Pool,Wheelchair access"
"Novotel Bangkok IMPACT","+66 2 833 4888","94 Popular Road Banmai Subdistrict, Pakkred, Nonthaburi 11120 Thailand","+66 2 833 4888",http://logp3.xiti.com/gopc.url?xts=201912&xtor=adc-5107-[Tripadvisor]-[TH]-[0]-[0]-[0]&url=http://www.accorhotels.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8059&merchantid=PAR-TH&sourceid=Trip-8059-BusList,h8059-re@accor.com,$,4.0,"$69 - $137",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Swimming Pool,Wheelchair access"
"Maleewana Hotel & Resort",,"65 Ratchapruk Rd. Bangkanoon, Nonthaburi 11130 Thailand",N/A,N/A,N/A,$,3.5,"$54 - $109",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Wheelchair access"
"Buddy Oriental Riverside Pakkred",,"17/56 Moo.7 Sukhaprachasan 2 Bangpood Pakkret, Nonthaburi 11120 Thailand",N/A,N/A,N/A,$,3.0,"$80 - $98",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Parking,Kitchenette,Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Nonthaburi Palace Hotel",,"3/19 Moo 1 Nonthaburi Rd, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,0.0,"$28 - $37",,,"Free Parking,Restaurant,Room Service,Shuttle Bus service,Airport Transportation"
"Pak Ping Ing Tang Boutique Hotel",,"7/39-40 Hamwongwan19 Hamwongwan Bangkean Meuang, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,0.0,"$48 - $77",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Restaurant"
"Mida's Hotel Uno",,"29/67 Moo 9, Ngamwongwan Road Bangkrasor, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,3.5,"$41 - $75",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Spa,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Luxor Hotel",,"103 Moo 9, Soi Moo Baan Sahakorn 3 Bangpood, Pak Kret 11120 Thailand",N/A,N/A,N/A,$,4.0,"$45 - $60",,,"Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Shuttle Bus service,Airport Transportation"
"13 Coins Hotel Tiwanon (Impact Arena)",,"9/99 Moo 3 Banmai Pakkret, Nonthaburi 11120 Thailand",N/A,N/A,N/A,$,3.0,"$30 - $49",,,"Business Center with Internet Access,Pets Allowed ( Dog / Pet Friendly ),Restaurant"
"13 Coins Hotel Ngam Wong Wan",,"30/19 Mu 9 Bangkaen, Muang, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,3.0,"$28 - $49",,,"Bar / Lounge,Business Center with Internet Access,Restaurant,Room Service,Airport Transportation"
"Midas Hotel Ngamwongwan",,"29/67 Moo 9 Ngamwongwan Road Bangkrasor, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,0.0,"$48 - $68",,,"Bar / Lounge,Free Parking,Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Baan Romdee",,"23/119 Baanromdee Soi Liengmuangpakkret 15 Bangpood, Nonthaburi, Pak Kret 11120 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $20",,,
"Bed by Cruise Hotel @Samakkhi-Tivanont",,"169 Tivanont road, Ta sai Meung, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,3.0,"$25 - $28",,,
"The Grand Raewadee",,"101 Moo.1 Soi Raywadee Diwanon Rd. Dalardkhuan Meung, Nonthaburi 11100 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $18",,,
"Regent Ngamwongwan",,"289/16 Ngamwongwan Soi 9 T.Bangkasor, Nonthaburi 11000 Thailand",N/A,N/A,N/A,$,0.0,"$19 - $31",,,"Free Parking,Restaurant"
"Aimsook Hotel",,"45/9 Sri-Phung-nga Rd, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,0.0,"$20 - $21",N/A,N/A,
"Dee Andaman Hotel",,"45/19 Rattanadilok Road, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,4.0,"$36 - $81",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Swimming Pool"
"@Krabi Pura",,"256 Uttharakit Road Paknum, Muang, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $28",,,
"Krabi Cozy Place Hotel",,"67/9 Isara Rd. Paknam, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.0,"$23 - $41",,,"Free Parking,Swimming Pool"
"Sripet  Hotel",,"135/50 Krabi road, Amphur Muang, Pak Nam, Krabi Town Thailand",N/A,N/A,N/A,$,3.0,"$25 - $39",,,"Free Parking,Restaurant,Room Service"
"Krabi Loma Hotel",,"20 Chaofa Road Paknam, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,0.0,"$14 - $31",,,"Bar / Lounge,Free Parking,Restaurant,Shuttle Bus service,Swimming Pool,Airport Transportation"
"Maritime Park & Spa Resort",,"1 Tungfah Road, Amphur Muang, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.5,"$46 - $99",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Suites,Swimming Pool"
"Boon Siam Hotel",,"27 Chaokun Road, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,0.0,"$29 - $44",,,"Free Parking,Restaurant"
"Green House Hotel",,"35 Maharat Rd, Soi 5 T. Paknam, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,2.5,"$28 - $46",,,"Free Parking,Restaurant,Room Service,Ski-In / Ski-Out,Airport Transportation"
"Samran Residence",,"127/12-13 Krabi Road, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,0.0,"$16 - $31",,,"Restaurant,Room Service,Shuttle Bus service,Spa"
"Thai Hotel Krabi",,"7 Issara Road Paknum, Muang, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,2.5,"$19 - $27",,,"Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service"
"Thepparat Lodge",,"151-155 Maharaj Road Paknam District, Muang, Pak Nam, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.0,"$23 - $42",,,"Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service"
